event-id,visible,timestamp,location-long,location-lat,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
8393338236,true,2001-04-09 23:35:49.000,-111.10899999999998,25.685,-126.0,651899.0,"48",25.685,27.816,"0",-111.109,-101.349,12,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338237,true,2001-04-10 02:28:21.000,-111.237,25.791,-130.0,651837.18,"67",25.791,25.933,"0",-111.237,-110.563,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338238,true,2001-04-10 12:07:48.000,-111.11099999999999,25.824,-128.0,651846.37,"50",25.824,23.0,"1",-111.111,-98.364,7,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338239,true,2001-04-10 23:20:44.000,-112.029,25.566,-129.0,652053.12,"57",25.566,29.353,"0",-112.029,-94.588,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338240,true,2001-04-11 02:01:57.000,-110.912,25.6,-130.0,651845.37,"50",25.6,27.885,"0",-110.912,-99.85,7,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338241,true,2001-04-11 12:14:35.000,-110.101,26.232,-134.0,651846.37,"0",26.232,22.691,"B",-110.101,-99.66,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338242,true,2001-04-12 11:59:00.000,-111.12200000000001,25.768,-132.0,651846.37,"0",25.768,21.047,"B",-111.122,-88.775,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338243,true,2001-04-12 15:47:46.000,-111.14699999999999,25.78,-127.0,651838.31,"40",25.78,30.221,"0",-111.147,-132.167,7,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338244,true,2001-04-12 22:59:51.000,-111.16899999999998,25.787,-124.0,651842.62,"58",25.787,31.78,"0",-111.169,-83.956,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338245,true,2001-04-12 23:10:59.000,-111.082,25.814,-130.0,651849.31,"56",25.814,31.884,"0",-111.082,-82.289,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338246,true,2001-04-14 02:38:30.000,-111.095,25.698,-125.0,651830.81,"56",25.698,24.855,"0",-111.095,-115.028,6,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338247,true,2001-04-14 12:50:05.000,-111.203,25.663,-134.0,651818.31,"68",25.663,26.393,"0",-111.203,-114.632,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338248,true,2001-04-16 15:53:42.000,-111.02100000000002,25.86,-129.0,651942.5,"50",25.86,31.4,"0",-111.021,-136.943,7,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338249,true,2001-04-17 15:34:15.000,-111.059,25.22,-136.0,651828.62,"0",25.22,28.371,"A",-111.059,-126.166,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338250,true,2001-04-17 23:41:32.000,-110.999,25.274,-128.0,651779.12,"58",25.274,27.082,"0",-110.999,-102.934,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338251,true,2001-04-18 02:44:22.000,-110.785,25.197,-127.0,651826.62,"47",25.197,23.38,"0",-110.785,-119.412,7,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338252,true,2001-04-18 12:13:39.000,-111.196,25.387,-127.0,651779.12,"0",25.387,22.981,"B",-111.196,-100.296,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338253,true,2001-04-18 15:11:52.000,-111.03300000000002,25.222,-125.0,651821.18,"0",25.222,26.12,"A",-111.033,-115.316,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338254,true,2001-04-18 23:30:30.000,-110.814,25.182,-124.0,651790.12,"50",25.182,28.24,"0",-110.814,-97.245,6,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338255,true,2001-04-19 02:23:10.000,-110.69999999999999,24.996,-128.0,651824.0,"50",24.996,25.442,"0",-110.7,-108.565,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338256,true,2001-04-19 11:57:29.000,-110.46800000000002,24.823,-128.0,651779.12,"0",24.823,21.384,"B",-110.468,-95.183,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338257,true,2001-04-19 12:34:22.000,-110.20499999999998,24.793,-129.0,651779.12,"0",24.793,24.399,"B",-110.205,-108.348,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338258,true,2001-04-20 01:59:18.000,-110.624,24.789,-124.0,651919.31,"50",24.789,27.517,"0",-110.624,-97.535,6,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338259,true,2001-04-21 15:42:21.000,-110.805,25.003,-132.0,651821.37,"40",25.003,29.092,"0",-110.805,-130.655,6,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338260,true,2001-04-22 02:52:19.000,-110.951,25.023,-133.0,651799.37,"58",25.023,22.343,"0",-110.951,-123.639,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338261,true,2001-04-23 02:35:10.000,-110.50400000000002,24.398,-124.0,651831.62,"50",24.398,23.907,"0",-110.504,-112.781,8,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338262,true,2001-04-24 12:40:49.000,-110.958,25.379,-131.0,651879.87,"50",25.379,26.043,"0",-110.958,-113.888,7,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338263,true,2001-04-25 12:25:34.000,-110.87900000000002,25.428,-131.0,651872.12,"0",25.428,24.835,"A",-110.879,-108.27,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338264,true,2001-04-25 15:51:07.000,-111.13999999999999,25.289,-131.0,651769.31,"50",25.289,30.312,"0",-111.14,-134.838,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338265,true,2001-04-26 12:15:55.000,-110.86599999999999,25.402,-131.0,651786.12,"0",25.402,23.513,"A",-110.866,-102.488,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338266,true,2001-04-26 15:28:41.000,-110.905,25.463,-129.0,651865.12,"50",25.463,28.281,"1",-110.905,-124.03,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338267,true,2001-04-26 23:31:30.000,-110.87099999999998,25.487,-130.0,651865.12,"0",25.487,27.994,"B",-110.871,-99.295,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338268,true,2001-04-27 02:40:26.000,-110.875,25.51,-127.0,651883.12,"58",25.51,24.148,"0",-110.875,-117.363,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338269,true,2001-04-27 12:03:35.000,-110.951,25.467,-132.0,651865.12,"0",25.467,22.235,"B",-110.951,-96.515,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338270,true,2001-04-27 15:06:12.000,-110.93,25.509,-133.0,651869.62,"50",25.509,25.95,"0",-110.93,-113.042,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338271,true,2001-04-28 02:19:30.000,-110.82299999999998,25.533,-131.0,651865.12,"0",25.533,26.435,"B",-110.823,-106.545,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10833","2001MX-Bph-10833","Fin whales Gulf of California 2001 - Argos Data"
8393338272,true,2001-03-22 23:48:24.000,-110.67700000000002,24.436,-130.0,651613.87,"0",24.436,24.867,"A",-110.677,-108.763,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338273,true,2001-03-23 15:01:54.000,-110.463,24.651,-131.0,651684.62,"0",24.651,24.808,"B",-110.463,-111.212,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338274,true,2001-03-27 15:11:53.000,-110.47800000000001,24.355,-128.0,651684.62,"0",24.355,25.494,"B",-110.478,-115.854,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338275,true,2001-03-29 01:59:30.000,-110.40300000000002,24.442,-132.0,651684.62,"0",24.442,27.199,"B",-110.403,-97.294,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338276,true,2001-04-01 02:32:14.000,-110.495,24.422,-131.0,651684.62,"0",24.422,23.985,"B",-110.495,-112.552,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338277,true,2001-04-04 15:28:40.000,-110.501,24.588,-132.0,651684.62,"0",24.588,27.463,"B",-110.501,-124.472,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338278,true,2001-04-07 01:57:44.000,-110.668,24.638,-130.0,651684.62,"0",24.638,27.903,"B",-110.668,-95.252,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338279,true,2001-04-08 15:40:31.000,-110.38499999999999,24.658,-138.0,651684.62,"0",24.658,28.556,"B",-110.385,-129.064,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338280,true,2001-04-09 15:15:31.000,-110.549,24.541,-129.0,651715.81,"50",24.541,26.162,"0",-110.549,-118.014,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338281,true,2001-04-10 12:43:56.000,-110.50200000000001,24.618,-125.0,651708.5,"60",24.618,24.945,"1",-110.502,-112.043,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338282,true,2001-04-11 02:05:23.000,-110.417,24.653,-125.0,651744.62,"56",24.653,26.927,"1",-110.417,-99.952,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338283,true,2001-04-11 12:21:16.000,-110.46800000000002,24.636,-125.0,651722.31,"80",24.636,22.642,"A",-110.468,-101.035,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10834","2001MX-Bph-10834","Fin whales Gulf of California 2001 - Argos Data"
8393338284,true,2001-03-27 02:45:50.000,-111.43700000000001,26.632,-124.0,650801.31,"0",26.632,24.977,"B",-111.437,-119.247,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338285,true,2001-03-29 12:49:25.000,-112.75999999999999,22.193,-136.0,650801.31,"0",22.193,23.281,"B",-112.76,-119.637,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338286,true,2001-03-30 15:39:38.000,-114.35300000000001,28.749,-130.0,650801.31,"0",28.749,31.081,"B",-114.353,-125.024,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338287,true,2001-03-30 23:11:45.000,-112.81900000000002,28.665,-134.0,650801.31,"0",28.665,34.816,"B",-112.819,-82.404,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338288,true,2001-04-14 12:56:01.000,-112.274,28.285,-131.0,650801.31,"0",28.285,30.227,"B",-112.274,-120.633,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338289,true,2001-04-18 02:47:55.000,-112.679,28.243,-128.0,650782.87,"60",28.243,26.676,"A",-112.679,-119.457,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338290,true,2001-04-19 02:24:58.000,-112.71699999999998,28.206,-130.0,650797.87,"50",28.206,29.134,"0",-112.717,-108.473,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338291,true,2001-04-21 23:05:24.000,-111.953,28.068,-134.0,650797.87,"0",28.068,34.966,"B",-111.953,-79.455,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338292,true,2001-04-26 15:25:26.000,-112.31299999999999,27.735,-132.0,650782.0,"0",27.735,29.738,"A",-112.313,-121.853,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338293,true,2001-04-28 02:21:56.000,-113.839,27.889,-128.0,650797.87,"0",27.889,29.492,"B",-113.839,-105.518,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338294,true,2001-04-30 15:37:31.000,-112.505,27.861,-134.0,650832.68,"0",27.861,30.457,"A",-112.505,-125.474,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338295,true,2001-05-01 02:51:20.000,-112.53199999999998,28.045,-129.0,650899.31,"80",28.045,26.142,"A",-112.532,-122.024,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338296,true,2001-05-06 02:41:48.000,-110.987,28.361,-130.0,650899.31,"0",28.361,26.634,"B",-110.987,-117.302,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338297,true,2001-05-06 12:41:26.000,-113.90199999999999,27.428,-136.0,650899.31,"0",27.428,26.16,"B",-113.902,-106.593,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338298,true,2001-05-07 12:16:02.000,-113.04399999999998,29.201,-129.0,650899.31,"0",29.201,25.748,"B",-113.044,-95.262,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338299,true,2001-05-10 15:09:29.000,-111.233,27.955,-129.0,650899.31,"0",27.955,28.457,"B",-111.233,-113.717,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338300,true,2001-05-12 12:23:50.000,-112.524,27.766,-132.0,650759.87,"0",27.766,25.647,"A",-112.524,-103.23,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338301,true,2001-05-13 12:10:28.000,-111.29599999999999,27.907,-130.0,650782.12,"0",27.907,25.093,"A",-111.296,-98.71,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338302,true,2001-05-14 02:54:21.000,-112.88999999999999,28.073,-134.0,650759.87,"0",28.073,25.825,"B",-112.89,-123.506,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338303,true,2001-05-14 15:20:48.000,-112.338,27.641,-129.0,650759.87,"0",27.641,28.68,"B",-112.338,-117.277,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338304,true,2001-05-16 02:08:37.000,-111.725,28.417,-129.0,650759.87,"0",28.417,30.25,"B",-111.725,-102.965,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338305,true,2001-05-17 15:53:28.000,-112.40699999999998,27.905,-133.0,650759.87,"0",27.905,31.997,"B",-112.407,-132.248,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338306,true,2001-05-20 12:18:40.000,-112.939,28.476,-130.0,650759.87,"0",28.476,24.902,"B",-112.939,-95.503,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338307,true,2001-05-20 12:27:18.000,-111.68299999999999,28.488,-132.0,650759.87,"0",28.488,26.821,"B",-111.683,-104.857,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338308,true,2001-05-21 01:59:52.000,-112.97800000000001,28.384,-136.0,650759.87,"0",28.384,32.255,"B",-112.978,-95.871,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338309,true,2001-05-23 02:52:45.000,-112.25400000000002,28.351,-129.0,650866.68,"50",28.351,26.294,"0",-112.254,-121.849,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338310,true,2001-05-25 02:02:59.000,-112.17599999999999,28.358,-132.0,650866.68,"0",28.358,30.776,"B",-112.176,-100.36,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338311,true,2001-05-25 23:14:00.000,-112.691,28.483,-129.0,650855.18,"60",28.483,34.284,"1",-112.691,-84.475,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338312,true,2001-05-27 15:22:35.000,-112.668,28.373,,,"",28.373,,"0",-112.668,,,,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338313,true,2001-05-28 23:55:19.000,-112.708,28.346,-129.0,650876.62,"56",28.346,29.844,"1",-112.708,-105.972,5,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338314,true,2001-05-29 02:13:00.000,-112.75799999999998,28.425,-136.0,650876.62,"0",28.425,30.215,"B",-112.758,-104.1,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338315,true,2001-05-31 15:32:34.000,-112.74799999999999,28.387,-128.0,650876.62,"0",28.387,30.533,"B",-112.748,-123.079,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338316,true,2001-06-01 02:46:32.000,-112.64600000000002,28.412,-128.0,650876.62,"0",28.412,27.016,"B",-112.646,-119.482,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338317,true,2001-06-08 15:50:34.000,-112.606,27.917,-132.0,650795.31,"0",27.917,31.895,"A",-112.606,-131.876,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338318,true,2001-06-11 02:20:11.000,-112.50299999999999,29.447,-129.0,650804.87,"42",29.447,29.68,"0",-112.503,-108.797,7,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338319,true,2001-06-11 12:03:36.000,-112.47,29.345,-131.0,650804.87,"0",29.345,24.933,"B",-112.47,-90.566,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338320,true,2001-06-21 15:53:08.000,-113.369,29.412,,,"",29.412,33.363,"B",-113.369,-132.692,2,,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338321,true,2001-06-27 02:51:45.000,-112.762,28.338,-133.0,650770.37,"0",28.338,26.152,"A",-112.762,-123.311,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338322,true,2001-06-28 12:08:12.000,-112.559,28.488,-130.0,650770.37,"0",28.488,24.499,"B",-112.559,-93.856,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338323,true,2001-07-01 12:39:18.000,-112.327,28.963,-135.0,650770.37,"0",28.963,28.252,"B",-112.327,-108.1,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338324,true,2001-07-09 15:39:02.000,-113.93,30.991,-131.0,650770.37,"0",30.991,33.871,"B",-113.93,-125.81,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338325,true,2001-07-14 15:29:14.000,-113.80099999999999,30.782,-129.0,650774.68,"0",30.782,32.089,"A",-113.801,-120.3,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338326,true,2001-07-19 02:53:13.000,-113.87799999999999,30.835,-132.0,650774.68,"0",30.835,28.931,"B",-113.878,-123.328,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338327,true,2001-07-31 15:42:25.000,-112.69200000000001,29.888,-130.0,650748.81,"0",29.888,32.98,"A",-112.692,-127.969,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338328,true,2001-08-06 15:04:26.000,-112.97300000000001,28.86,-129.0,650774.68,"0",28.86,28.374,"B",-112.973,-110.637,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338329,true,2001-08-10 02:50:35.000,-113.36500000000001,29.345,-129.0,650774.68,"0",29.345,27.479,"B",-113.365,-122.397,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338330,true,2001-08-14 02:55:52.000,-113.078,29.246,-130.0,650815.31,"60",29.246,26.407,"0",-113.078,-126.833,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338331,true,2001-08-19 02:46:34.000,-113.34,29.092,-128.0,650864.37,"56",29.092,27.717,"1",-113.34,-119.762,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338332,true,2001-08-26 15:47:06.000,-113.291,29.084,-132.0,650955.12,"0",29.084,32.833,"A",-113.291,-131.232,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10836","2001MX-Bph-10836","Fin whales Gulf of California 2001 - Argos Data"
8393338333,true,2001-03-27 02:47:26.000,-111.08100000000002,25.93,-130.0,651422.68,"56",25.93,24.185,"1",-111.081,-119.205,6,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
8393338334,true,2001-03-27 15:13:02.000,-110.83600000000001,25.875,-126.0,651446.37,"50",25.875,26.71,"0",-110.836,-114.838,9,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-10843","2001MX-Bph-10843","Fin whales Gulf of California 2001 - Argos Data"
